user_nick,人群名称,人群类型,推广设备,产品线,计划,单元,展现数,点击数,点击率,总费用,千次展现成本,平均点击成本,总订单行,总订单金额,转化率,ROI
midea-rsq2,九数618_电热_类目_高分_无品牌倾向_0616,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,912,141,15.46%,807.12,885,5.72,36,32059,25.53%,39.72
midea-rsq2,九数_20190619_饮水机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,910,60,6.59%,72.16,79.3,1.2,11,9805,18.33%,135.88
midea-rsq2,九数_20190619_饮水机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,906,58,6.40%,61.05,67.38,1.05,4,2696,6.90%,44.16
midea-rsq2,九数618_电热_类目_高分_无品牌倾向_0619,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,897,82,9.14%,209.36,233.4,2.55,5,4845,6.10%,23.14
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,897,2,0.22%,4.05,4.52,2.03,-,-,-,-
midea-rsq2,九数_618_饮水_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,889,64,7.20%,148.45,166.99,2.32,8,5810.2,12.50%,39.14
midea-rsq2,九数_618_燃热_类目内_高分段_3k以上_0609,外部导入人群,无线,京东直投,,,887,17,1.92%,4.51,5.08,0.27,-,-,-,-
midea-rsq2,九数_20190615_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,887,92,10.37%,681.78,768.64,7.41,20,17855,21.74%,26.19
midea-rsq2,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),燃热-JSQ30-HT5_燃气热水器_单投,搜索-APP,885,158,17.85%,757.88,856.36,4.8,81,120161,51.27%,158.55
midea-rsq2,九数_618_净水_类目内_高分段_1k_1.5k_0619,外部导入人群,无线,京东快车(搜索),净水器-MRC1583A-50G_净水器_单投,搜索-APP,863,112,12.98%,414.99,480.87,3.71,8,8465,7.14%,20.4
midea-rsq2,九数_20190615_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,862,91,10.56%,693.67,804.72,7.62,13,11687,14.29%,16.85
midea-rsq2,【新】净水-浏览2500-4500竞品价位段,新标签人群,无线,京东快车(搜索),前置-Q5_净水器_单投,搜索-QZBW20S-5,861,18,2.09%,124.59,144.7,6.92,1,549,5.56%,4.41
midea-rsq2,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),燃热-JSQ30-GTS_燃气热水器_单投,搜索-APP,856,138,16.12%,635.14,741.99,4.6,60,135723,43.48%,213.69
midea-rsq2,九数_20190619_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,853,68,7.97%,170.7,200.12,2.51,8,9592,11.76%,56.19
midea-rsq2,燃热-价位段-1699-2199竞品浏览,新标签人群,无线,京东直投,,,853,4,0.47%,9.45,11.08,2.36,-,-,-,-
midea-rsq2,九数_20190619_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,840,61,7.26%,167.85,199.82,2.75,6,8594,9.84%,51.2
midea-rsq2,【新】净水-浏览2500-4500竞品价位段,新标签人群,无线,京东快车(搜索),净水器-QZ-7_净水器_单投qq,搜索-APP,827,16,1.93%,175.94,212.74,11,4,1876,25.00%,10.66
midea-rsq2,九数_618_净水_类目内_高分段_2k_4k_0607,外部导入人群,无线,京东快车(搜索),净水器-(X400S)MRC1686A-400_净水器_单投,搜索-(X400S)-APP,821,92,11.21%,234.96,286.19,2.55,23,44970,25.00%,191.39
midea-rsq2,九数618_电热_类目_高分_无品牌倾向_0618,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,818,110,13.45%,845.86,1034.06,7.69,8,6780,7.27%,8.02
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,782,4,0.51%,5.91,7.56,1.48,-,-,-,-
midea-rsq2,【新】净水-浏览2500-4500竞品价位段,新标签人群,PC,京东快车(搜索),净水器-QZ-16_净水器_单投qq,搜索-QZBW20S-16-5电脑,781,2,0.26%,6.96,8.91,3.48,-,-,-,-
midea-rsq2,【新】燃热-HT5竞品人群,新标签人群,无线,京东快车(搜索),燃热-JSQ30-HT5_燃气热水器_单投,搜索-APP,780,125,16.03%,735.17,942.53,5.88,10,23088,8.00%,31.4
midea-rsq2,【新】净水-浏览2500-4500竞品价位段,新标签人群,无线,京东快车(搜索),净水器-QZ-16_净水器_单投qq,搜索-QZBW20S-16,774,21,2.71%,202.18,261.21,9.63,2,1148,9.52%,5.68
midea-rsq2,【新】饮水-搜索-净饮,新标签人群,PC,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,772,14,1.81%,32.91,42.63,2.35,-,-,-,-
midea-rsq2,九数_618_净水_类目内_高分段_2k_4k_0605,外部导入人群,无线,京东直投,,,767,10,1.30%,9.57,12.48,0.96,-,-,-,-
midea-rsq2,九数_618_电热_类目内_高分段_2.5k_3k_0609,外部导入人群,无线,京东直投,,,756,11,1.46%,6.91,9.14,0.63,-,-,-,-
midea-rsq2,九数_20190615_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,755,68,9.01%,581.61,770.34,8.55,8,10531,11.76%,18.11
midea-rsq2,九数_20190615_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,741,86,11.61%,825.18,1113.6,9.6,9,9930,10.47%,12.03
midea-rsq2,【新】热水器-Top100竞品浏览未购,新标签人群,无线,京东直投,,,730,2,0.27%,5.4,7.4,2.7,-,-,-,-
midea-rsq2,【新】净水-浏览2500-4500竞品价位段,新标签人群,PC,京东快车(搜索),净水器-QZ-7_净水器_单投qq,搜索-电脑,713,1,0.14%,2.75,3.86,2.75,-,-,-,-
midea-rsq2,九数_20190609_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,712,47,6.60%,396.3,556.6,8.43,7,8493,14.89%,21.43
midea-rsq2,九数_20190605_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,703,55,7.82%,315.46,448.73,5.74,7,9593,12.73%,30.41
midea-rsq2,九数_618_电热_类目内_高分段_无品牌倾向_0605,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,698,62,8.88%,335.91,481.25,5.42,7,8518,11.29%,25.36
midea-rsq2,九数_20190605_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,696,42,6.03%,383.7,551.29,9.14,8,8974,19.05%,23.39
midea-rsq2,九数_20190605_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,690,52,7.54%,318.75,461.96,6.13,11,15339,21.15%,48.12
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0610,外部导入人群,无线,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-APP-搜索位,677,127,18.76%,910.73,1345.24,7.17,23,27271,18.11%,29.94
midea-rsq2,【新】净水-1-1.5k价位段浏览,新标签人群,PC,京东快车(搜索),净水器-MRC1583A-50G_净水器_单投,搜索-APP,674,6,0.89%,19.72,29.26,3.29,-,-,-,-
midea-rsq2,九数_20190609_饮水机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,672,49,7.29%,130.45,194.12,2.66,7,3953,14.29%,30.3
midea-rsq2,九数618_净水_类目_高分_2k_4k_0615,外部导入人群,无线,京东直投,,,660,6,0.91%,14.32,21.7,2.39,-,-,-,-
midea-rsq2,九数_20190609_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,658,68,10.33%,528.87,803.75,7.78,7,7893,10.29%,14.92
midea-rsq2,九数_20190609_饮水机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,649,52,8.01%,136.05,209.63,2.62,4,4285,7.69%,31.5
midea-rsq2,九数_20190610_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,642,83,12.93%,380.95,593.38,4.59,10,9329,12.05%,24.49
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,631,2,0.32%,9.67,15.32,4.84,-,-,-,-
midea-rsq2,九数_20190605_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,629,47,7.47%,423.13,672.7,9,7,9793,14.89%,23.14
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0606,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,627,56,8.93%,169.06,269.63,3.02,15,14680,26.79%,86.83
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,626,-,-,-,-,-,-,-,-,-
midea-rsq2,九数_618_电热_类目内_高分段_2.5k_3k_0606,外部导入人群,无线,京东直投,,,626,9,1.44%,6.64,10.61,0.74,-,-,-,-
midea-rsq2,九数_20190616_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,623,59,9.47%,481.27,772.5,8.16,18,17481,30.51%,36.32
midea-rsq2,九数_20190615_净水器_618跨品_对照组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,622,100,16.08%,473.15,760.69,4.73,10,10014.2,10.00%,21.16
midea-rsq2,九数_20190617_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,604,52,8.61%,247.36,409.54,4.76,6,8244,11.54%,33.33
midea-rsq2,燃热-加购2000-3000竞品价位段,新标签人群,无线,京东快车(搜索),燃热-JSQ30-G3S_燃气热水器_单投,搜索-APP,602,86,14.29%,503.75,836.79,5.86,11,16589,12.79%,32.93
midea-rsq2,【新】饮水-1500以上竞品浏览-净饮,新标签人群,PC,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,597,18,3.02%,37.39,62.63,2.08,-,-,-,-
midea-rsq2,九数_20190615_净水器_618跨品_干预组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,594,116,19.53%,590.87,994.73,5.09,14,17424.8,12.07%,29.49
midea-rsq2,九数_20190617_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,586,36,6.14%,204.93,349.71,5.69,5,5393,13.89%,26.32
midea-rsq2,燃热-浏览2000-3000竞品价位段,新标签人群,无线,京东快车(搜索),燃热-JSQ30-G3S_燃气热水器_单投,搜索-卡位-APP-11-12,581,77,13.25%,706.64,1216.25,9.18,9,12888,11.69%,18.24
midea-rsq2,【新】饮水-加购-1600-3000元竞品sku,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-(JT100)-APP,580,67,11.55%,315.92,544.69,4.72,4,6693,5.97%,21.19
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,569,2,0.35%,4.65,8.17,2.33,-,-,-,-
midea-rsq2,九数_20190616_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,568,60,10.56%,477.56,840.77,7.96,10,10190,16.67%,21.34
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,562,3,0.53%,7.16,12.74,2.39,-,-,-,-
midea-rsq2,【新】净水-浏览2500-4500竞品价位段,新标签人群,PC,京东快车(搜索),前置-Q5_净水器_单投,搜索-QZBW20S-5电脑,559,-,-,-,-,-,-,-,-,-
midea-rsq2,九数618_净水_类目_高分_1k_1.5k_0616,外部导入人群,PC,京东快车(搜索),净水器-MRC1583A-50G_净水器_单投,搜索-APP,557,4,0.72%,13.44,24.13,3.36,-,-,-,-
midea-rsq2,九数_20190619_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,550,43,7.82%,122.42,222.58,2.85,5,5326,11.63%,43.51
midea-rsq2,近30天内加购、加关注所选种子商品的人群,定向推荐人群,无线,京东快车(搜索),比佛利JSQ30-W2_燃气热水器_单投,搜索-JSQ30-W2-APP,540,46,8.52%,430.87,797.91,9.37,7,12862.1,15.22%,29.85
midea-rsq2,九数_20190619_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,518,38,7.34%,93.17,179.86,2.45,7,9850,18.42%,105.72
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东直投,,,517,7,1.35%,7.44,14.39,1.06,1,849,14.29%,114.11
midea-rsq2,九数_20190607_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,515,46,8.93%,254.47,494.12,5.53,6,8394,13.04%,32.99
midea-rsq2,九数_20190605_饮水机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,508,35,6.89%,91.92,180.94,2.63,3,2706,8.57%,29.44
midea-rsq2,九数_20190615_饮水机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,504,49,9.72%,125.8,249.6,2.57,7,5282.15,14.29%,41.99
midea-rsq2,九数618_电热_类目_高分_1.5k_2k_0618,外部导入人群,PC,京东快车(搜索),电热-F8030-A6(HEY)_电热水器_单投,搜索-F8030-A6-APP,499,28,5.61%,31.76,63.65,1.13,3,10198,10.71%,321.1
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,494,2,0.40%,13.74,27.81,6.87,-,-,-,-
midea-rsq2,九数_618_燃热_类目内_高分段_3k以上_0610,外部导入人群,无线,京东快车(搜索),燃热-JSQ30-GTS_燃气热水器_单投,搜索-APP,487,142,29.16%,533.44,1095.36,3.76,8,12492,5.63%,23.42
midea-rsq2,九数_20190607_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,486,43,8.85%,246.71,507.63,5.74,6,12637,13.95%,51.22
midea-rsq2,九数_20190605_饮水机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,476,56,11.76%,139.64,293.36,2.49,5,5415.43,8.93%,38.78
midea-rsq2,九数_20190615_饮水机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,469,42,8.96%,105.9,225.8,2.52,2,1308,4.76%,12.35
midea-rsq2,九数_20190616_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,456,55,12.06%,318.64,698.77,5.79,11,14957,20.00%,46.94
midea-rsq2,电热-加购2000-3000竞品价位段,新标签人群,无线,京东直投,,,454,5,1.10%,11.67,25.7,2.33,-,-,-,-
midea-rsq2,九数_618_饮水_类目内_高分段_6h_1.5k_0618,外部导入人群,无线,京东快车(搜索),饮水-MYR827S-W_饮水机_单投,搜索-APP,454,71,15.64%,191.54,421.89,2.7,6,3475,8.45%,18.14
midea-rsq2,九数_618_饮水_类目内_高分段_1.5k_3k_0609,外部导入人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,450,39,8.67%,88.89,197.53,2.28,-,-,-,-
midea-rsq2,九数_20190615_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,449,60,13.36%,393.19,875.7,6.55,6,4433,10.00%,11.27
midea-rsq2,九数618_电热_类目_高分_无品牌倾向_0615,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,448,53,11.83%,298.01,665.2,5.62,10,10457,18.87%,35.09
midea-rsq2,九数_20190616_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,440,52,11.82%,327.62,744.59,6.3,15,14539,28.85%,44.38
midea-rsq2,九数_20190606_饮水机_618跨品_干预组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,436,20,4.59%,48.86,112.06,2.44,1,909,5.00%,18.6
midea-rsq2,九数_618_电热_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东直投,,,435,11,2.53%,9.83,22.6,0.89,-,-,-,-
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,434,4,0.92%,11.29,26.01,2.82,-,-,-,-
midea-rsq2,【新】饮水-加购-1600-3000元竞品sku,新标签人群,无线,京东直投,,,430,11,2.56%,12.04,28,1.09,-,-,-,-
midea-rsq2,【新】企业用户,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,429,12,2.80%,40.98,95.52,3.42,-,-,-,-
midea-rsq2,九数_20190606_饮水机_618跨品_对照组,外部导入人群,无线,京东快车(搜索),饮水-MYD827S-W_饮水机_单投,搜索-APP,426,29,6.81%,69.13,162.28,2.38,2,1238,6.90%,17.91
midea-rsq2,九数_618_燃热_类目内_高分段_3k以上_0609,外部导入人群,无线,京东快车(搜索),燃热-JSQ30-GTS_燃气热水器_单投,搜索-APP,425,115,27.06%,439.15,1033.29,3.82,9,18287,7.83%,41.64
midea-rsq2,【新】饮水-加购-1600-3000元竞品sku,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-长尾核心,423,107,25.30%,463.26,1095.18,4.33,3,6394,2.80%,13.8
midea-rsq2,九数_618_净水_类目内_高分段_1k_1.5k_0619,外部导入人群,PC,京东快车(搜索),净水器-MRC1583A-50G_净水器_单投,搜索-APP,419,2,0.48%,4.39,10.48,2.19,-,-,-,-
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,413,1,0.24%,1.63,3.95,1.63,-,-,-,-
midea-rsq2,默认浏览人群,京选人群,PC,京东快车(搜索),比佛利JSQ30-W2_燃气热水器_单投,搜索-JSQ30-W2-APP,405,2,0.49%,4.66,11.51,2.33,-,-,-,-
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,402,1,0.25%,6.02,14.98,6.02,-,-,-,-
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0619,外部导入人群,无线,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-APP-搜索位,398,10,2.51%,42.45,106.66,4.25,-,-,-,-
midea-rsq2,九数_20190605_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,391,37,9.46%,211.67,541.36,5.72,7,6737,18.92%,31.83
midea-rsq2,九数_618_电热_类目内_高分段_2.5k_3k_0607,外部导入人群,无线,京东快车(搜索),电热-F6030-A9_电热水器_单投,搜索-F6030-A9-APP,390,50,12.82%,155.12,397.74,3.1,12,9602,24.00%,61.9
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0610,外部导入人群,PC,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-APP-搜索位,389,1,0.26%,3.31,8.51,3.31,1,999,100.00%,301.81
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,388,3,0.77%,6.94,17.89,2.31,1,2198,33.33%,316.71
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,387,5,1.29%,16.89,43.64,3.38,-,-,-,-
midea-rsq2,九数_618_电热_类目内_高分段_无品牌倾向_0605,外部导入人群,无线,京东直投,,,374,-,-,-,-,-,-,-,-,-
midea-rsq2,九数_20190615_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,369,35,9.49%,243.99,661.22,6.97,7,6111,20.00%,25.05
midea-rsq2,九数_618_净水_类目内_高分段_2k_4k_0606,外部导入人群,无线,京东快车(搜索),净水器-(X400S)MRC1686A-400_净水器_单投,搜索-(X400S)-APP,368,36,9.78%,131.43,357.15,3.65,1,1598,2.78%,12.16
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,365,4,1.10%,8.03,22,2.01,-,-,-,-
midea-rsq2,九数_618_电热_类目内_高分段_2.5k_3k_0606,外部导入人群,无线,京东快车(搜索),电热-F6030-A9_电热水器_单投,搜索-F6030-A9-APP,362,37,10.22%,149.96,414.25,4.05,36,86217,97.30%,574.93
midea-rsq2,九数_20190610_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,358,44,12.29%,188.08,525.36,4.27,9,8219,20.45%,43.7
midea-rsq2,九数_618_饮水_类目内_高分段_1.5k_3k_0606,外部导入人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-区域,358,46,12.85%,131.77,368.07,2.86,-,-,-,-
midea-rsq2,燃热-加购2000-3000竞品价位段,新标签人群,PC,京东快车(搜索),燃热-JSQ30-G3S_燃气热水器_单投,搜索-电脑,357,11,3.08%,56.79,159.08,5.16,-,-,-,-
midea-rsq2,【新】净水-浏览2500-4500竞品价位段,新标签人群,PC,京东快车(搜索),净水器-QZ-7_净水器_单投qq,搜索-APP,351,-,-,-,-,-,-,-,-,-
midea-rsq2,【新】拉新-DMP-热水器跨品类拉新,新标签人群,PC,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,350,3,0.86%,3.31,9.46,1.1,-,-,-,-
midea-rsq2,近30天浏览、关注、加购与所选种子相关的店铺或品牌商品的人群,定向推荐人群,PC,京东快车(搜索),比佛利JSQ30-W2_燃气热水器_单投,搜索-JSQ30-W2-APP,349,5,1.43%,13.9,39.83,2.78,-,-,-,-
midea-rsq2,九数_618_净水_类目内_高分段_1k_1.5k_0619,外部导入人群,无线,京东快车(搜索),净水器-(J400)MRO1891B-400G_净水器_单投,搜索-APP-搜索位,349,24,6.88%,95.91,274.81,4,2,2176,8.33%,22.69
midea-rsq2,九数_618_净水_类目内_高分段_无品牌倾向_0605,外部导入人群,无线,京东直投,,,346,-,-,-,-,-,-,-,-,-
midea-rsq2,九数_20190616_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,336,34,10.12%,236.4,703.57,6.95,10,9589,29.41%,40.56
midea-rsq2,燃热-浏览2000-3000竞品价位段,新标签人群,PC,京东快车(搜索),燃热-JSQ30-G6_燃气热水器_单投,搜索-JSQ30-G6-电脑,335,9,2.69%,19.8,59.1,2.2,-,-,-,-
midea-rsq2,九数_20190607_净水器_618跨品_对照组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,329,47,14.29%,128.78,391.43,2.74,2,3196,4.26%,24.82
midea-rsq2,九数_618_电热_类目内_高分段_无品牌倾向_0607,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,326,43,13.19%,187.69,575.74,4.36,13,11603,30.23%,61.82
midea-rsq2,九数_20190605_净水器_618跨品_对照组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,324,35,10.80%,132.66,409.44,3.79,3,3485,8.57%,26.27
midea-rsq2,九数_618_饮水_类目内_高分段_无品牌倾向_0604,外部导入人群,无线,京东直投,,,320,6,1.88%,8.37,26.16,1.4,-,-,-,-
midea-rsq2,九数_20190609_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,320,19,5.94%,112.46,351.44,5.92,5,6273,26.32%,55.78
midea-rsq2,九数_20190607_净水器_618跨品_干预组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,319,42,13.17%,107.61,337.34,2.56,9,11234,21.43%,104.4
midea-rsq2,【新】母婴人群-怀孕~宝宝12月,新标签人群,无线,京东快车(搜索),饮水-(JT100)JR1857S-NF_饮水机_单投,搜索-APP-长尾核心,318,19,5.97%,50.08,157.48,2.64,-,-,-,-
midea-rsq2,九数_20190605_电热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),电热-F6030-DL1_电热水器_单投,搜索-F6030-DL1-APP,315,28,8.89%,151.59,481.24,5.41,3,3397,10.71%,22.41
midea-rsq2,九数_20190609_电热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,315,22,6.98%,119.57,379.59,5.44,1,1699,4.55%,14.21
midea-rsq2,九数_20190616_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,311,47,15.11%,347.1,1116.08,7.39,9,8291,19.15%,23.89
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,306,1,0.33%,5.92,19.35,5.92,-,-,-,-
midea-rsq2,九数_20190608_净水器_618跨品_干预组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,305,33,10.82%,125.64,411.93,3.81,4,5293,12.12%,42.13
midea-rsq2,九数_20190615_燃热_618跨品_干预组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,305,37,12.13%,242.02,793.51,6.54,8,6892,21.62%,28.48
midea-rsq2,九数_20190605_净水器_618跨品_干预组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,301,35,11.63%,146.68,487.31,4.19,3,4164,8.57%,28.39
midea-rsq2,九数_20190615_燃热_618跨品_对照组,外部导入人群,无线,京东快车(搜索),燃热-JSQ27-WD7_燃气热水器_单投,搜索-APP-正常,300,23,7.67%,145.47,484.9,6.32,7,6193,30.43%,42.57
midea-rsq2,【新】拉新-DMP-热水器跨品类拉新,新标签人群,PC,京东快车(搜索),电热-F6030-A7S_电热水器_单投,搜索-APP-正常,295,2,0.68%,2.23,7.56,1.12,-,-,-,-
midea-rsq2,九数_20190608_净水器_618跨品_对照组,外部导入人群,无线,京东快车(搜索),净水器-J600_净水器_单投,搜索-APP,294,29,9.86%,154.07,524.05,5.31,5,5993,17.24%,38.9
midea-rsq2,智能定向人群-视觉定向,智能定向,无线,京东直投,,,276,2,0.72%,8.1,29.35,4.05,1,999,50.00%,123.33
midea-rsq2,九数_618_燃热_类目内_高分段_无品牌倾向_0609,外部导入人群,无线,京东快车(搜索),燃热-JSQ25-DL3 _燃气热水器,搜索-APP,271,38,14.02%,242.01,893.03,6.37,9,9490,23.68%,39.21
